session_id,target
139,2.4307834e-05
140,0.0002912105
141,2.1656568e-05
142,0.00044696731
143,0.0005396063
144,0.03107383
145,2.0393381e-05
146,0.0032238588
147,0.00017901414
148,0.00059996935
149,0.00036805082
150,0.0013217091
151,0.00024822017
152,0.020149909
153,0.0005712591
154,0.00047342188
155,9.248677e-05
156,4.6474994e-05
157,0.0003114305
158,0.00038385112
159,2.0631496e-05
160,5.6846002e-05
161,0.0010291445
162,9.5802985e-05
163,0.00019612702
164,0.00028902374
165,5.9768114e-05
166,5.3262072e-05
167,0.002844935
168,0.00036805082
169,0.0016745443
170,7.565796e-05
171,0.004300533
172,0.00018375347
173,0.00080517767
174,0.0001347729
175,0.00090713525
176,0.0010742929
177,0.014294276
178,3.9860955e-05
179,7.196097e-05
180,0.000107367
181,0.001036961
182,0.16875312
183,8.69472e-05
184,2.2829397e-05
185,0.0017140603
186,3.575259e-05
187,3.214712e-05
188,2.0424486e-05
189,0.03964954
190,0.00032056804
191,0.0012349895
192,0.0013568184
193,0.0012975043
194,0.0005215053
195,0.00022371857
196,2.0840502e-05
197,0.00014729543
198,0.005606576
199,0.0006200089
200,3.1514348e-05
201,2.0197e-05
202,0.1321282
203,2.0280788e-05
204,0.002191621
205,0.0015460344
206,6.361186e-05
207,0.00012008097
208,0.049921196
209,3.5118792e-05
210,0.00024128964
211,9.897763e-05
212,0.00039383795
213,3.2168162e-05
214,0.0013326894
215,0.004582622
216,0.00019766047
217,0.0023283074
218,0.0016745443
219,0.0002655289
220,0.0005563455
221,0.00085175794
222,0.00028687372
223,0.09833926
224,0.00080092327
225,0.000598496
226,0.0020624069
227,0.00074490014
228,9.314866e-05
229,0.0002403787
230,0.0014458128
231,6.0105074e-05
232,5.0120892e-05
233,0.00017681936
234,0.00058873167
235,4.1789957e-05
236,0.006513277
237,0.00071701827
238,0.00018843585
239,5.6846002e-05
240,0.00043314742
241,2.065084e-05
242,7.33916e-05
243,5.2296797e-05
244,3.5510995e-05
245,0.00015816918
246,0.00010008675
247,0.0007551513
248,0.00010211575
249,7.521332e-05
250,5.0529005e-05
251,0.00039617906
252,0.00051697425
253,5.165468e-05
254,0.00071450445
255,0.00042657796
256,5.7518864e-05
257,0.00010827758
258,0.00035829202
259,0.0014874518
260,0.0003140091
261,0.0002030928
262,0.014295352
263,0.00014651207
264,0.00036805082
265,0.00013926526
266,6.136731e-05
267,2.9585053e-05
268,2.047333e-05
269,0.00015028103
270,0.0002841594
271,3.888237e-05
272,0.00016491141
273,0.00014114012
274,0.0043630674
275,0.0014787153
276,5.170911e-05
277,0.0008111659
278,0.0010045175
279,6.334762e-05
280,0.005877529
281,9.5550226e-05
282,0.0023679545
283,0.0007308996
284,2.498273e-05
285,0.0003278099
286,0.00010667817
287,0.0006050429
288,5.101656e-05
289,9.7092365e-05
290,2.0453386e-05
291,0.2247654
292,0.0015213143
293,0.0006779799
294,5.820622e-05
295,5.981948e-05
296,4.9790702e-05
297,0.0007532591
298,0.0001655681
299,5.0688537e-05
300,5.6341465e-05
301,2.0329917e-05
302,4.0508232e-05
303,3.2011212e-05
304,0.0019410105
305,0.008273749
306,6.3482476e-05
307,0.0003401395
308,0.00086265506
309,0.004709497
310,0.0003358802
311,0.0005069775
312,0.006969044
313,0.0008380237
314,5.4622607e-05
315,0.00015545229
316,3.5305064e-05
317,0.0007952306
318,6.120796e-05
319,0.00035846315
320,5.4651173e-05
321,0.0033137882
322,0.00026834357
323,0.0008961332
324,0.00021808861
325,0.0015339371
326,0.00033390033
327,0.00019752192
328,0.0024121117
329,5.6846002e-05
330,0.00018653568
331,0.007622099
332,0.0005988274
333,0.022663614
334,0.00061180687
335,0.0009666572
336,0.001598936
337,0.009197101
338,0.003686537
339,9.759403e-05
340,0.00021543252
341,7.021801e-05
342,0.00054699153
343,0.0037144218
344,0.00020194045
345,0.0012264437
346,0.010312312
347,0.0070654615
348,0.00011787773
349,5.4221346e-05
350,0.0011179673
351,0.00020065904
352,0.0051532257
353,0.0030046357
354,0.00049375114
355,0.0024639587
356,0.0005279251
357,6.278346e-05
358,2.042314e-05
359,0.00046588943
360,3.576766e-05
361,0.062887534
362,0.07624928
363,0.0025231796
364,0.009156156
365,2.690027e-05
366,5.4750628e-05
367,3.3262197e-05
368,0.00014936745
369,0.00017863316
370,0.00020103497
371,3.4440953e-05
372,3.4321045e-05
373,2.3955577e-05
374,3.6677033e-05
375,0.00019390922
376,0.0001440839
377,0.00018045837
378,2.3564946e-05
379,4.1788353e-05
380,0.0010155287
381,0.0009666572
382,0.0015331008
383,8.0717684e-05
384,0.0006912967
385,0.00039712712
386,6.0261766e-05
387,0.00040681948
388,0.00019611417
389,6.3805375e-05
390,0.00023686049
391,5.004636e-05
392,0.00012383744
393,0.00010265751
394,2.0329917e-05
395,0.00028114763
396,0.00013555313
397,3.2844517e-05
398,7.8583806e-05
399,3.108362e-05
400,5.0263774e-05
401,6.9097594e-05
402,6.8686866e-05
403,0.00013997073
404,0.22244339
405,5.2036845e-05
406,0.0016196307
407,0.0013931175
408,2.0393392e-05
409,0.00042946776
410,6.648971e-05
411,0.00012635585
412,0.00039709316
413,0.0003909848
414,2.0423378e-05
415,3.1242864e-05
416,0.0007394938
417,0.00039936404
418,2.044144e-05
419,5.2430933e-05
420,0.0006434968
421,0.00027554273
422,3.4440953e-05
423,2.0279052e-05
424,9.492198e-05
425,0.000109615656
426,0.0025562334
427,2.5241614e-05
428,2.7379294e-05
429,0.0007365759
430,5.6846002e-05
431,2.1151332e-05
432,0.001546644
433,5.6353e-05
434,8.388616e-05
435,0.000104648825
436,0.0003268312
437,0.0002862361
438,0.01591665
439,0.00029936817
440,2.2974324e-05
441,0.00067480933
442,0.001045369
443,8.0129736e-05
444,0.00040609323
445,0.004122029
446,0.0008155151
447,0.00054432877
448,0.0008674398
449,0.0036321841
450,4.6400164e-05
451,0.00014093268
452,0.00053371495
453,0.00022575089
454,4.9151982e-05
455,0.00016252775
456,4.3929664e-05
457,9.32328e-05
458,5.6004203e-05
459,0.00065428443
460,0.00076454924
461,0.0011958058
462,2.437075e-05
463,6.316831e-05
464,0.0007462422
465,0.0020324755
466,3.6339185e-05
467,0.00032035584
468,9.0067646e-05
469,0.0006127944
470,0.0029595762
471,0.0014268232
472,2.4561388e-05
473,0.0010814697
474,8.9280344e-05
475,0.005046725
476,3.3749526e-05
477,0.00044579362
478,0.0003137149
479,0.041173123
480,5.2526648e-05
481,0.0016893853
482,0.0011790006
483,0.0022662673
484,0.0002677594
485,0.0004094162
486,3.769625e-05
487,0.0003074988
488,5.2749903e-05
489,0.0005694709
490,8.765892e-05
491,0.0009078559
492,0.001021318
493,0.0011463524
494,2.8915501e-05
495,0.00030185506
496,0.00035579587
497,0.00010923892
498,0.00065456226
499,2.3977289e-05
500,0.0053552305
501,0.0005092154
502,0.0022105877
503,0.0010287426
504,0.00027299358
505,0.0001576662
506,3.0733456e-05
507,0.0004213941
508,8.3501785e-05
509,0.00010272113
510,0.0005288868
511,2.7336164e-05
512,0.00030174153
513,2.0279062e-05
514,0.0014188101
515,0.0033359346
516,0.000883708
517,0.0009963587
518,2.6512284e-05
519,0.0003063032
520,0.00012677565
521,0.00109644
522,0.19094613
523,3.430451e-05
524,0.005253022
525,0.0011769134
526,7.307417e-05
527,0.0012633225
528,0.0002774774
529,0.000569389
530,2.0453072e-05
531,0.0004605857
532,0.08299477
533,2.0565307e-05
534,0.0055927276
535,7.309352e-05
536,0.09982358
537,0.0017907033
538,0.002538233
539,0.00035464263
540,0.00010252911
541,0.0001168296
542,0.0004914156
543,9.142659e-05
544,0.00022411297
545,0.00010166022
546,8.1650396e-05
547,0.00015653009
548,2.0757963e-05
549,0.00089722214
550,5.2795363e-05
551,0.004150324
552,0.0016663255
553,0.0001012882
554,3.923429e-05
555,4.442385e-05
556,0.00044664738
557,0.0006453372
558,0.00020282788
559,4.6483314e-05
560,0.0005974507
561,4.539673e-05
562,0.0010062491
563,0.0012072152
564,7.847541e-05
565,0.0024518708
566,0.00014597307
567,0.00013102872
568,0.0003381374
569,0.00036805082
570,0.00038304983
571,0.0006403394
572,0.02393612
573,2.0453339e-05
574,2.8262662e-05
575,2.0565307e-05
576,0.00029666207
577,0.0053671915
578,2.0280819e-05
579,6.869693e-05
580,0.00014188382
581,0.27654567
582,2.973172e-05
583,0.0009869112
584,0.09308681
585,9.828255e-05
586,0.00027182084
587,0.00029426467
588,0.0018610423
589,0.008663087
590,2.0393556e-05
591,5.6793455e-05
592,2.0393381e-05
593,3.9802293e-05
594,2.8016922e-05
595,6.685768e-05
596,0.00047339543
597,4.9451264e-05
598,2.037182e-05
599,0.000117977506
600,0.001058914
601,0.00031938308
602,0.0007556355
603,6.1934945e-05
604,2.7237655e-05
605,0.0030346946
606,0.00025987322
607,0.00025662957
608,0.00030981173
609,0.0003837167
610,4.8402413e-05
611,0.00013534316
612,0.015895667
613,2.0423175e-05
614,0.0001132687
615,0.00015202262
616,0.000101406724
617,0.000103866114
618,4.6683406e-05
619,0.00013407636
620,0.0006566868
621,0.000263418
622,0.46253297
623,0.0014813299
624,2.042314e-05
625,0.1588833
626,0.00023563542
627,2.0423166e-05
628,3.943318e-05
629,0.0005418394
630,2.042318e-05
631,3.784705e-05
632,0.0017276932
633,0.0022834323
634,0.0016883586
635,2.0757963e-05
636,0.0005252012
637,0.00023798377
638,0.0010814697
639,2.042314e-05
640,4.8439182e-05
641,9.662146e-05
642,0.00071136106
643,0.00062009774
644,0.00038497575
645,0.0033435817
646,0.00023018279
647,6.183529e-05
648,6.708304e-05
649,6.794525e-05
650,0.0004995864
651,0.0023833816
652,0.14665733
653,0.00028928154
654,3.2072167e-05
655,0.002634072
656,0.14827208
657,2.0662947e-05
658,0.00096932065
659,0.00011891389
660,6.95286e-05
661,6.4529035e-05
662,2.0423739e-05
663,9.827365e-05
664,4.2395972e-05
665,2.04239e-05
666,0.00051543955
667,0.0026765296
668,0.0010507789
669,7.521021e-05
670,2.0423173e-05
671,0.0065266043
672,0.0415879
673,0.04378668
674,0.00035550585
675,0.0029092534
676,0.001511121
677,0.0009993131
678,0.00198609
679,2.0757963e-05
680,0.00032531563
681,0.00010371988
682,2.045307e-05
683,0.004368251
684,0.00069596147
685,5.6846002e-05
686,0.006462498
687,5.6846002e-05
688,0.01996857
689,0.028024135
690,0.0012586678
691,0.00015379394
692,2.0143456e-05
693,0.00023912461
694,0.0005193912
695,5.8132577e-05
696,4.200243e-05
697,3.5134413e-05
698,0.0016745443
699,0.00044610538
700,0.00056694413
701,8.9202345e-05
702,4.210763e-05
703,0.00038838037
704,0.009338267
705,0.0010814697
706,0.0001465201
707,0.0003261013
708,0.00095792586
709,0.16272902
710,5.3966032e-05
711,4.05567e-05
712,0.0041017495
713,0.0017709782
714,0.00051713985
715,5.985334e-05
716,0.0023981738
717,9.3958166e-05
718,0.003347063
719,0.00017901414
720,3.358902e-05
721,5.71581e-05
722,0.00017901414
723,0.00047175927
724,0.000347843
725,2.0423273e-05
726,0.0002048537
727,0.008481263
728,0.005053583
729,0.050597385
730,0.0009943285
731,0.0005573339
732,0.0008433604
733,2.0689555e-05
734,0.00029430032
735,0.018002758
736,3.5515826e-05
737,7.632689e-05
738,0.00034013702
739,3.507064e-05
740,0.005182858
741,0.00010947882
742,0.00026318541
743,0.0047125956
744,2.0565465e-05
745,0.00066134625
746,0.2265433
747,0.00015234333
748,0.00021150483
749,0.0064068576
750,0.0002696809
751,9.178668e-05
752,9.473243e-05
753,0.00021056787
754,2.0898693e-05
755,9.240411e-05
756,0.014847021
757,0.0011464915
758,4.122287e-05
759,0.00013913616
760,0.0004924523
761,0.0005126588
762,0.008821813
763,0.0002448541
764,0.00057591405
765,0.0054180953
766,5.3027496e-05
767,0.0011085024
768,0.000110921515
769,3.477314e-05
770,0.10598609
771,0.0024721916
772,0.00019341045
773,0.00017901414
774,8.1964645e-05
775,8.8525325e-05
776,0.041906074
777,0.0014182375
778,0.0001006231
779,2.1168795e-05
780,0.0014103182
781,0.003906602
782,0.011185276
783,0.00058078056
784,0.0012001665
785,5.938631e-05
786,0.00059585064
787,0.0003712493
788,4.1372914e-05
789,5.8919166e-05
790,0.00014949564
791,0.000112854024
792,0.00017901414
793,0.00017097223
794,0.0012819108
795,0.0021674088
796,6.5181506e-05
797,0.000115488256
798,2.0394116e-05
799,7.810571e-05
800,0.00062379125
801,0.0001945702
802,0.0009108474
803,7.922603e-05
804,0.0060933894
805,0.00043426326
806,4.9723338e-05
807,4.9361603e-05
808,3.6767855e-05
809,0.0030247902
810,7.819487e-05
811,4.9037724e-05
812,0.00041072536
813,0.00020807331
814,0.00020606138
815,0.037937056
816,0.0007703885
817,0.001532915
818,0.0075943796
819,9.464243e-05
820,0.0010178548
821,0.0015850733
822,0.0011094807
823,0.16006553
824,0.00025241068
825,0.00036805082
826,0.0005070254
827,0.00179138
828,0.0016745443
829,0.0022052275
830,0.00019633019
831,0.009067036
832,8.2903396e-05
833,0.0006038714
834,5.8551042e-05
835,0.00012247983
836,0.0003255447
837,0.008289268
838,2.7912067e-05
839,5.9815433e-05
840,6.924949e-05
841,7.571966e-05
842,4.373498e-05
843,0.011806463
844,0.0014617887
845,0.0009893873
846,2.0453026e-05
847,5.8117064e-05
848,4.5637466e-05
849,0.00052562926
850,9.205911e-05
851,2.0423486e-05
852,0.00017103674
853,0.00011547423
854,3.4937206e-05
855,0.00010527334
856,0.00010033165
857,5.6846002e-05
858,6.160024e-05
859,0.0003527937
860,0.0002730862
861,0.0002710619
862,4.515097e-05
863,4.7586087e-05
864,0.00015994009
865,0.0018204165
866,0.00017436277
867,0.000289515
868,0.0014134845
869,2.0453177e-05
870,6.635774e-05
871,3.146835e-05
872,0.0015305064
873,0.00019497609
874,0.0002733792
875,0.00013700996
876,4.939807e-05
877,0.0005061317
878,0.0023116013
879,4.089054e-05
880,0.004001402
881,0.00024269018
882,0.0014447164
883,0.04601901
884,0.005668954
885,5.2140735e-05
886,0.00022633566
887,0.00025931126
888,8.1269456e-05
889,0.00024433905
890,2.0304395e-05
891,8.35962e-05
892,0.00022473533
893,5.6846002e-05
894,0.010281114
895,5.8919166e-05
896,0.050375715
897,2.123542e-05
898,0.076135926
899,0.00041612447
900,0.00021452011
901,0.0008011599
902,4.117928e-05
903,0.0030809466
904,0.00025394306
905,0.00048023183
906,6.8963855e-05
907,0.0006051124
908,0.00018600216
909,0.0015873032
910,0.00036401767
911,0.00015706952
912,7.662478e-05
913,0.00013157185
914,0.00574535
915,0.00022926538
916,6.0690232e-05
917,0.00015010874
918,0.00027007848
919,2.042314e-05
920,0.0065460633
921,0.0010727531
922,3.506644e-05
923,0.00012453624
924,2.0278943e-05
925,0.00020425672
926,2.042314e-05
927,0.00019843178
928,0.00019279866
929,0.00034052294
930,0.49491373
931,0.0010814697
932,0.011694544
933,5.6846002e-05
934,5.349542e-05
935,5.9731436e-05
936,0.0012634663
937,2.0565307e-05
938,0.0037164045
939,0.0014803321
940,3.6650406e-05
941,2.071888e-05
942,0.00017160209
943,0.0056198286
944,0.00021545478
945,0.0026071668
946,5.4492968e-05
947,0.00010655775
948,5.0589533e-05
949,0.000109878514
950,1.989576e-05
951,0.00017176008
952,6.996819e-05
953,0.00010905218
954,0.0013189397
955,4.51766e-05
956,2.0303953e-05
957,2.042314e-05
958,0.020807719
959,0.0005604495
960,2.0423213e-05
961,2.0453233e-05
962,4.028574e-05
963,2.2957163e-05
964,0.00043903437
965,0.00014112651
966,0.0003318068
967,5.0557024e-05
968,0.0026383305
969,4.4208722e-05
970,5.9349546e-05
971,0.00018356142
972,0.00040117616
973,0.0012134835
974,0.0001601135
975,0.001087267
976,0.00020956494
977,0.00018647901
978,2.0565654e-05
979,0.011440551
980,4.3182445e-05
981,3.9148097e-05
982,0.0012293415
983,0.0009857821
984,5.742938e-05
985,0.0011369433
986,8.487184e-05
987,0.00049811974
988,0.00011538202
989,0.21975274
990,0.00014111823
991,0.00028594089
992,0.0006902497
993,3.7704787e-05
994,7.2124465e-05
995,4.7322406e-05
996,0.000101555066
997,0.00036072885
998,0.00011757208
999,0.00012175043
1000,0.00047888886
1001,0.000107726264
1002,0.6750057
1003,0.00010297688
1004,0.0006104455
1005,0.0005419365
1006,0.0011272847
1007,5.4740944e-05
1008,0.028836792
1009,0.0010942768
1010,4.4944656e-05
1011,0.00015773729
1012,2.9204617e-05
1013,0.034467936
1014,0.0034049547
1015,0.0002778422
1016,0.0031030094
1017,0.0013470785
1018,0.00010657862
1019,0.00015620328
1020,0.0001971334
1021,0.0007821686
1022,0.00011922701
1023,3.2141845e-05
1024,7.520915e-05
1025,0.0022348554
1026,3.4440953e-05
1027,0.000101957434
1028,3.1479165e-05
1029,0.00013395464
1030,0.21840148
1031,0.00022277252
1032,0.00016891136
1033,4.3452797e-05
1034,0.0016805074
1035,4.827771e-05
1036,0.0021462184
1037,3.311749e-05
1038,0.000679609
1039,0.000105378
1040,0.0006942142
1041,0.0007858181
1042,0.00041848826
1043,3.255515e-05
1044,6.016317e-05
1045,0.00021385922
1046,7.423901e-05
1047,3.013642e-05
1048,0.009094896
1049,5.9442722e-05
1050,0.000216046
1051,0.0015150716
1052,4.295005e-05
1053,3.354108e-05
1054,0.0014776266
1055,0.004161423
1056,2.0637985e-05
1057,0.00011639077
1058,9.043074e-05
1059,0.00046731497
1060,0.13487273
1061,0.00075793127
1062,0.0010131624
1063,0.00047771103
1064,3.7577865e-05
1065,2.0757963e-05
1066,0.00025961825
1067,0.00068546255
1068,0.00027723116
1069,4.3769767e-05
1070,2.0393523e-05
1071,0.00076858664
1072,0.0003285705
1073,6.9945316e-05
1074,4.326333e-05
1075,0.0018446912
1076,0.001602551
1077,0.00049662497
1078,2.0423395e-05
1079,3.806581e-05
1080,0.00041898098
1081,9.349891e-05
1082,0.023957808
1083,2.8128476e-05
1084,2.0773712e-05
1085,6.284567e-05
1086,0.0018471653
1087,0.014333792
1088,3.603086e-05
1089,4.6866837e-05
1090,2.0662947e-05
1091,0.00019819927
1092,0.00024774988
1093,0.0015825644
1094,0.004736177
1095,0.00041802874
1096,5.424397e-05
1097,0.0011776047
1098,2.51982e-05
1099,0.003839316
1100,0.0001971382
1101,0.0019086783
1102,0.00018569587
1103,4.537131e-05
1104,0.0009526233
1105,0.0012970218
1106,0.0001621636
1107,0.0006538714
1108,0.00032748326
1109,2.0423378e-05
1110,0.00021419927
1111,0.00018103313
1112,0.000104195526
1113,0.0010991485
1114,0.00024931223
1115,2.0453026e-05
1116,5.179854e-05
1117,0.00023424868
1118,0.0006482946
1119,0.0008031814
1120,2.039339e-05
1121,2.0393389e-05
1122,0.0006323743
1123,0.0008984816
1124,9.094237e-05
1125,0.00036210354
1126,0.00044047547
1127,9.484821e-05
1128,0.00083367655
1129,0.00010615732
1130,2.8243963e-05
1131,0.00052619266
1132,0.0010719931
1133,0.0010044593
1134,2.0393381e-05
1135,0.00044491756
1136,6.4918e-05
1137,0.00019493644
1138,0.058464147
1139,5.2140735e-05
1140,2.0393838e-05
1141,0.0004778842
1142,0.0039420794
1143,0.0037383887
1144,7.5143704e-05
1145,0.00033742952
1146,0.00014481928
1147,0.0076826345
1148,8.333422e-05
1149,0.00037781743
1150,0.0016286845
1151,7.3218034e-05
1152,0.0003275525
1153,0.0048213634
1154,6.2472565e-05
1155,0.00027388916
1156,0.00035339998
1157,0.020547137
1158,0.00036805082
1159,0.00012162613
1160,0.0006314592
1161,0.00047466933
1162,2.0757963e-05
1163,0.0018555009
1164,0.000538736
1165,2.0423195e-05
1166,0.00047593252
1167,0.0002682139
1168,0.00013124026
1169,0.00014938996
1170,2.3298766e-05
1171,0.00031064212
1172,0.0002682077
1173,0.00030852098
1174,2.0423184e-05
1175,0.0006077984
1176,5.5080887e-05
1177,8.7421286e-05
1178,0.00568337
1179,3.4440953e-05
1180,0.00054218946
1181,0.0025077844
1182,0.025587237
1183,0.0019367276
1184,3.717312e-05
1185,0.0010672943
1186,0.0007669896
1187,0.000104478415
1188,7.53032e-05
1189,2.0707861e-05
1190,0.00011018394
1191,5.6846002e-05
1192,2.0423184e-05
1193,6.190094e-05
1194,0.00069165725
1195,0.000107022504
1196,0.00019277474
1197,0.00039677438
1198,0.00015766878
1199,0.00013048266
1200,0.0013305652
1201,2.0545784e-05
1202,0.00031619825
1203,2.042314e-05
1204,0.00037266195
1205,4.1788353e-05
1206,4.2184118e-05
1207,3.5987043e-05
1208,0.00017371128
1209,0.000849236
1210,0.0007466048
1211,3.9899558e-05
1212,2.0631463e-05
1213,0.0002403362
1214,0.0006180847
1215,6.1235165e-05
1216,0.00030764332
1217,7.4217525e-05
1218,2.0393372e-05
1219,0.00089377945
1220,2.0990532e-05
1221,2.9141027e-05
1222,3.0753556e-05
1223,2.0393381e-05
1224,0.00021120273
1225,0.0003668724
1226,0.00022744536
1227,2.039339e-05
1228,0.00012056777
1229,9.069467e-05
1230,0.00079451577
1231,0.00056523253
1232,0.0014791114
1233,0.00095615425
1234,0.00830777
1235,4.6474994e-05
1236,0.0038225576
1237,2.7735188e-05
1238,0.00046543754
1239,0.00012308802
1240,2.0757963e-05
1241,0.0035476843
1242,0.00036805082
1243,8.8908775e-05
1244,2.676826e-05
1245,4.4974888e-05
1246,0.00034879477
1247,0.0003857052
1248,6.349206e-05
1249,2.0565307e-05
1250,3.4995413e-05
1251,3.7617716e-05
1252,8.487184e-05
1253,0.2476338
1254,0.0005848269
1255,2.0637985e-05
1256,4.2400028e-05
1257,0.0011598613
1258,0.00027599526
1259,0.0008790691
1260,0.0040892204
1261,7.086648e-05
1262,0.00069788424
1263,0.00025220896
1264,0.00015648633
1265,5.6846002e-05
1266,0.0017294626
1267,2.0898693e-05
1268,8.9434114e-05
1269,5.8800706e-05
1270,0.013194705
1271,4.6149158e-05
1272,5.983891e-05
1273,0.00037145472
1274,4.2949276e-05
1275,0.00016779045
1276,0.0018713974
1277,0.00014130832
1278,0.0019288583
1279,0.00014796607
1280,2.0304426e-05
1281,3.0952076e-05
1282,7.252838e-05
1283,0.00016052417
1284,4.9136688e-05
1285,5.180585e-05
1286,0.006435477
1287,0.00020267992
1288,5.402598e-05
1289,4.497726e-05
1290,4.6379788e-05
1291,0.00023040542
1292,0.00024204298
1293,0.00010265751
1294,7.944848e-05
1295,0.00085093046
1296,4.059433e-05
1297,0.00640924
1298,0.0030941789
1299,0.0007558285
1300,0.00012195991
1301,4.1036063e-05
1302,6.019376e-05
1303,0.00023851334
1304,6.310882e-05
1305,0.0009768408
1306,0.0012126412
1307,0.012643788
1308,0.000447991
1309,0.000103424405
1310,0.00065675564
1311,0.0005718494
1312,0.00073646806
1313,0.00033592863
1314,5.184423e-05
1315,5.8818863e-05
1316,0.00056277134
1317,0.0047462303
1318,0.009315557
1319,0.00035423957
1320,2.7567054e-05
1321,0.00016659166
1322,0.00067322084
1323,8.627739e-05
1324,0.00014501187
1325,0.00015630553
1326,0.0009902683
1327,9.266158e-05
1328,0.0010491583
1329,5.9815433e-05
1330,0.00048264634
1331,9.492223e-05
1332,0.0010376533
1333,0.0006710759
1334,0.0015170551
1335,0.0014199906
1336,0.0014537019
1337,0.0009058649
1338,9.388968e-05
1339,2.0423391e-05
1340,0.0022315176
1341,9.786285e-05
1342,0.0012167147
1343,2.039339e-05
1344,2.0423202e-05
1345,0.0011241529
1346,2.075798e-05
1347,0.00029715226
1348,6.808938e-05
1349,0.0003146422
1350,0.016203543
1351,0.000107068976
1352,0.0004334902
1353,2.0757963e-05
1354,0.00044714366
1355,0.05259208
1356,0.00022065647
1357,4.1194984e-05
1358,0.002276028
1359,0.0006958359
1360,0.00010380866
1361,0.00034675287
1362,0.0024104246
1363,4.3326676e-05
1364,0.00021379003
1365,5.6846002e-05
1366,0.00046059623
1367,0.00080786383
1368,0.008159888
1369,0.005783073
1370,0.0007250109
1371,0.0011449073
1372,2.037182e-05
1373,0.00028679633
1374,0.0005999698
1375,0.0003611776
1376,0.00070362695
1377,3.8750793e-05
1378,0.00033923305
1379,0.00024012904
1380,0.00037587647
1381,4.7636382e-05
1382,9.203903e-05
1383,4.9089078e-05
1384,0.0010795501
1385,0.00053629855
1386,0.00039677232
1387,0.0010294111
1388,0.00039169972
1389,0.0009092258
1390,0.0001946935
1391,0.00027038934
1392,0.0023699554
1393,0.012321074
1394,0.00019214771
1395,0.0001656561
1396,0.025583923
1397,0.000644543
1398,0.002434068
1399,0.0004224245
1400,0.00019848932
1401,0.00027363925
1402,2.5611993e-05
1403,0.05616256
1404,6.481347e-05
1405,0.00010497951
1406,0.00025060016
1407,0.00015287338
1408,0.00082049466
1409,0.00029960793
1410,5.2898704e-05
1411,5.5099186e-05
1412,0.0002934704
1413,0.00024580135
1414,0.0003876713
1415,2.0329906e-05
1416,0.0020017105
1417,0.00075503526
1418,0.0026482812
1419,0.0012066828
1420,0.00079164223
1421,2.0757974e-05
1422,0.0016806826
1423,0.00058825477
1424,0.00034337194
1425,0.00022485871
1426,3.5935987e-05
1427,3.5134413e-05
1428,0.00012186342
1429,0.0005103223
1430,0.0010814697
1431,2.0364572e-05
1432,8.301856e-05
